,ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA,points_ht,points_at,ttl_hm_pts_hm_tm_bfr_mch,ttl_hm_pts_aw_tm_bfr_mch,ttl_aw_pts_hm_tm_bfr_mch,ttl_aw_pts_aw_tm_bfr_mch,ht_hm_vs_Sampdoria,ht_hm_vs_Verona,ht_hm_vs_Cagliari,ht_hm_vs_Inter,ht_hm_vs_Lazio,ht_hm_vs_Livorno,ht_hm_vs_Napoli,ht_hm_vs_Parma,ht_hm_vs_Torino,ht_hm_vs_Fiorentina,ht_hm_vs_Chievo,ht_hm_vs_Juventus,ht_hm_vs_Atalanta,ht_hm_vs_Bologna,ht_hm_vs_Catania,ht_hm_vs_Genoa,ht_hm_vs_Milan,ht_hm_vs_Roma,ht_hm_vs_Sassuolo,ht_hm_vs_Udinese,ht_hm_vs_Palermo,ht_hm_vs_Lecce,ht_hm_vs_Reggina,ht_hm_vs_Siena,ht_hm_vs_Bari,ht_hm_vs_Cesena,ht_hm_vs_Brescia,ht_aw_vs_Sampdoria,ht_aw_vs_Verona,ht_aw_vs_Cagliari,ht_aw_vs_Inter,ht_aw_vs_Lazio,ht_aw_vs_Livorno,ht_aw_vs_Napoli,ht_aw_vs_Parma,ht_aw_vs_Torino,ht_aw_vs_Fiorentina,ht_aw_vs_Chievo,ht_aw_vs_Juventus,ht_aw_vs_Atalanta,ht_aw_vs_Bologna,ht_aw_vs_Catania,ht_aw_vs_Genoa,ht_aw_vs_Milan,ht_aw_vs_Roma,ht_aw_vs_Sassuolo,ht_aw_vs_Udinese,ht_aw_vs_Palermo,ht_aw_vs_Lecce,ht_aw_vs_Reggina,ht_aw_vs_Siena,ht_aw_vs_Bari,ht_aw_vs_Cesena,ht_aw_vs_Brescia,at_hm_vs_Sampdoria,at_hm_vs_Verona,at_hm_vs_Cagliari,at_hm_vs_Inter,at_hm_vs_Lazio,at_hm_vs_Livorno,at_hm_vs_Napoli,at_hm_vs_Parma,at_hm_vs_Torino,at_hm_vs_Fiorentina,at_hm_vs_Chievo,at_hm_vs_Juventus,at_hm_vs_Atalanta,at_hm_vs_Bologna,at_hm_vs_Catania,at_hm_vs_Genoa,at_hm_vs_Milan,at_hm_vs_Roma,at_hm_vs_Sassuolo,at_hm_vs_Udinese,at_hm_vs_Palermo,at_hm_vs_Lecce,at_hm_vs_Reggina,at_hm_vs_Siena,at_hm_vs_Bari,at_hm_vs_Cesena,at_hm_vs_Brescia,at_aw_vs_Sampdoria,at_aw_vs_Verona,at_aw_vs_Cagliari,at_aw_vs_Inter,at_aw_vs_Lazio,at_aw_vs_Livorno,at_aw_vs_Napoli,at_aw_vs_Parma,at_aw_vs_Torino,at_aw_vs_Fiorentina,at_aw_vs_Chievo,at_aw_vs_Juventus,at_aw_vs_Atalanta,at_aw_vs_Bologna,at_aw_vs_Catania,at_aw_vs_Genoa,at_aw_vs_Milan,at_aw_vs_Roma,at_aw_vs_Sassuolo,at_aw_vs_Udinese,at_aw_vs_Palermo,at_aw_vs_Lecce,at_aw_vs_Reggina,at_aw_vs_Siena,at_aw_vs_Bari,at_aw_vs_Cesena,at_aw_vs_Brescia
10,621,2013-08-31,Chievo,Napoli,A,4.75,3.5,1.75,4.75,3.5,1.75,4.5,3.5,1.75,4.8,3.5,1.76,4.5,3.4,1.83,5.0,3.6,1.83,0,3,66.0,113.0,63.0,65.0,2.0,0.0,5.0,4.0,0.0,3.0,6.0,2.0,1.0,3.0,0.0,4.0,2.0,5.0,5.0,4.0,0.0,1.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,5.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,6.0,4.0,4.0,4.0,0.0,1.0,0.0,4.0,3.0,0.0,3.0,4.0,3.0,0.0,3.0,9.0,0.0,5.0,5.0,4.0,3.0,0.0,3.0,0.0,4.0,6.0,9.0,4.0,10.0,9.0,4.0,2.0,4.0,0.0,2.0,7.0,6.0,3.0,6.0,4.0,3.0,1.0,4.0,0.0,4.0,0.0,4.0,3.0,0.0,4.0,0.0,4.0,3.0,4.0,3.0,6.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,3.0,3.0
11,622,2013-08-31,Juventus,Lazio,H,1.36,4.5,9.0,1.35,5.0,8.25,1.4,4.4,7.3,1.4,4.5,7.5,1.36,4.75,8.5,1.36,4.8,10.5,3,0,100.0,94.0,90.0,71.0,5.0,0.0,6.0,7.0,7.0,3.0,4.0,0.0,3.0,5.0,5.0,0.0,4.0,4.0,2.0,9.0,3.0,4.0,0.0,6.0,0.0,4.0,3.0,4.0,6.0,3.0,3.0,5.0,0.0,6.0,1.0,7.0,1.0,0.0,3.0,3.0,5.0,4.0,0.0,6.0,7.0,7.0,4.0,4.0,9.0,0.0,3.0,3.0,3.0,1.0,6.0,0.0,1.0,1.0,7.0,0.0,3.0,3.0,0.0,3.0,4.0,3.0,1.0,7.0,2.0,1.0,3.0,7.0,4.0,7.0,1.0,3.0,0.0,9.0,7.0,1.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,4.0,3.0,4.0,9.0,1.0,0.0,3.0,4.0,7.0,2.0,0.0,0.0,2.0,3.0,6.0,3.0,1.0,3.0,0.0,3.0
12,623,2013-09-01,Atalanta,Torino,H,2.1,3.2,3.6,2.1,3.25,3.6,2.0,3.3,3.6,2.15,3.2,3.5,2.15,3.2,3.6,2.15,3.25,3.8,3,0,59.0,28.0,23.0,9.0,3.0,0.0,6.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
13,624,2013-09-01,Bologna,Sampdoria,D,2.2,3.25,3.3,2.25,3.2,3.25,2.2,3.2,3.2,2.25,3.2,3.2,2.25,3.2,3.3,2.3,3.25,3.5,1,1,75.0,98.0,49.0,51.0,5.0,0.0,1.0,1.0,6.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,0.0,7.0,4.0,1.0,1.0,0.0,6.0,7.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,0.0,4.0,4.0,3.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,4.0,9.0,3.0,4.0,1.0,3.0,6.0,5.0,5.0,6.0,9.0,5.0,3.0,7.0,5.0,0.0,5.0,1.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,6.0,3.0,4.0,3.0,3.0,0.0
14,625,2013-09-01,Catania,Inter,A,2.75,3.2,2.6,2.95,3.25,2.4,3.0,3.2,2.3,2.87,3.3,2.4,2.9,3.25,2.45,2.8,3.3,2.7,0,3,102.0,147.0,32.0,98.0,6.0,0.0,9.0,3.0,4.0,0.0,5.0,6.0,3.0,4.0,4.0,1.0,4.0,4.0,0.0,9.0,0.0,7.0,0.0,4.0,9.0,4.0,3.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,0.0,7.0,0.0,9.0,3.0,9.0,6.0,1.0,9.0,9.0,7.0,6.0,9.0,9.0,8.0,6.0,5.0,0.0,9.0,7.0,6.0,3.0,6.0,4.0,3.0,1.0,4.0,0.0,6.0,0.0,6.0,3.0,2.0,1.0,3.0,5.0,4.0,1.0,1.0,7.0,6.0,9.0,3.0,3.0,0.0,6.0,7.0,4.0,3.0,6.0,4.0,3.0,1.0
15,626,2013-09-01,Genoa,Fiorentina,A,4.0,3.3,1.95,4.0,3.4,1.91,3.3,3.3,2.1,3.5,3.4,2.0,4.0,3.5,1.91,4.0,3.5,1.95,0,3,112.0,110.0,58.0,59.0,9.0,0.0,6.0,0.0,1.0,1.0,6.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,7.0,0.0,7.0,9.0,0.0,6.0,7.0,6.0,3.0,6.0,4.0,3.0,3.0,6.0,0.0,6.0,2.0,1.0,0.0,4.0,4.0,3.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,7.0,0.0,9.0,2.0,4.0,3.0,4.0,3.0,3.0,0.0,6.0,2.0,6.0,4.0,12.0,9.0,0.0,4.0,0.0,9.0,3.0,1.0,3.0,4.0,6.0,3.0,3.0,3.0,0.0,4.0,0.0,1.0,3.0,4.0,2.0,3.0,0.0,6.0,2.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0
16,627,2013-09-01,Milan,Cagliari,H,1.4,4.5,7.5,1.36,4.6,8.75,1.35,4.8,7.6,1.4,4.5,8.0,1.4,4.5,8.0,1.4,4.8,9.5,3,0,129.0,95.0,97.0,50.0,9.0,0.0,9.0,6.0,5.0,1.0,7.0,6.0,3.0,9.0,9.0,4.0,6.0,6.0,5.0,7.0,0.0,3.0,0.0,7.0,6.0,6.0,1.0,6.0,2.0,3.0,3.0,1.0,0.0,7.0,3.0,7.0,1.0,5.0,3.0,1.0,9.0,9.0,6.0,4.0,7.0,9.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,6.0,6.0,0.0,3.0,7.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,6.0,3.0,6.0,7.0,7.0,3.0,1.0,5.0,0.0,4.0,7.0,6.0,1.0,3.0,6.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,1.0,2.0,6.0,3.0,0.0,2.0,3.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0
17,628,2013-09-01,Roma,Verona,H,1.4,4.5,8.0,1.42,4.33,7.75,1.45,4.0,7.0,1.44,4.33,7.0,1.44,4.4,7.0,1.45,4.6,7.5,3,0,127.0,3.0,82.0,0.0,6.0,0.0,9.0,6.0,9.0,0.0,4.0,4.0,3.0,9.0,7.0,0.0,6.0,7.0,9.0,9.0,3.0,0.0,0.0,7.0,6.0,6.0,3.0,6.0,6.0,1.0,1.0,2.0,0.0,2.0,2.0,6.0,4.0,4.0,4.0,3.0,4.0,7.0,4.0,3.0,7.0,1.0,0.0,6.0,0.0,0.0,3.0,1.0,6.0,1.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,629,2013-09-01,Sassuolo,Livorno,A,1.95,3.2,4.2,1.95,3.4,3.9,2.0,3.3,3.6,2.0,3.3,3.75,2.0,3.25,4.0,2.05,3.3,4.2,0,3,0.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19,630,2013-09-01,Udinese,Parma,H,2.1,3.25,3.6,1.95,3.5,3.8,1.9,3.45,3.8,2.0,3.4,3.75,2.0,3.4,3.8,2.15,3.4,3.75,3,0,110.0,63.0,58.0,36.0,4.0,0.0,7.0,3.0,5.0,3.0,7.0,1.0,3.0,6.0,4.0,6.0,3.0,5.0,7.0,4.0,7.0,6.0,0.0,0.0,9.0,6.0,0.0,6.0,4.0,3.0,1.0,2.0,0.0,4.0,0.0,3.0,3.0,5.0,1.0,0.0,0.0,7.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,6.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,5.0,3.0,3.0,4.0,6.0,1.0,3.0,1.0,0.0,4.0,6.0,0.0,0.0,3.0,3.0,1.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0
20,631,2013-09-14,Inter,Juventus,D,3.5,3.3,2.1,3.75,3.4,2.1,3.3,3.3,2.1,3.4,3.4,2.1,3.3,3.4,2.15,3.6,3.4,2.15,1,1,147.0,103.0,101.0,90.0,5.0,0.0,7.0,0.0,9.0,3.0,9.0,6.0,1.0,9.0,9.0,7.0,6.0,9.0,9.0,8.0,6.0,5.0,0.0,9.0,7.0,6.0,3.0,6.0,4.0,3.0,1.0,4.0,0.0,6.0,0.0,6.0,3.0,2.0,1.0,3.0,5.0,4.0,1.0,1.0,7.0,9.0,9.0,3.0,3.0,0.0,6.0,7.0,4.0,3.0,6.0,4.0,3.0,1.0,5.0,0.0,6.0,7.0,10.0,3.0,4.0,0.0,3.0,5.0,5.0,0.0,4.0,4.0,2.0,9.0,3.0,4.0,0.0,6.0,0.0,4.0,3.0,4.0,6.0,3.0,3.0,5.0,0.0,6.0,1.0,7.0,1.0,0.0,3.0,3.0,5.0,4.0,0.0,6.0,7.0,7.0,4.0,4.0,9.0,0.0,3.0,3.0,3.0,1.0,6.0,0.0,1.0,1.0
21,632,2013-09-14,Napoli,Atalanta,H,1.36,4.75,8.5,1.33,4.75,9.5,1.37,4.6,7.5,1.4,4.5,7.5,1.4,4.5,8.0,1.36,5.0,9.0,3,0,113.0,62.0,68.0,23.0,9.0,0.0,5.0,5.0,4.0,3.0,0.0,3.0,0.0,4.0,6.0,9.0,4.0,10.0,9.0,4.0,2.0,4.0,0.0,2.0,7.0,6.0,3.0,6.0,4.0,3.0,1.0,4.0,0.0,4.0,0.0,4.0,3.0,0.0,4.0,0.0,4.0,6.0,4.0,3.0,6.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,0.0,6.0,4.0,6.0,3.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
22,633,2013-09-14,Torino,Milan,D,4.75,3.6,1.73,4.75,3.6,1.72,4.5,3.5,1.75,4.5,3.4,1.83,4.4,3.5,1.83,4.75,3.6,1.85,1,1,28.0,132.0,9.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,12.0,6.0,5.0,1.0,7.0,6.0,3.0,9.0,9.0,4.0,6.0,6.0,5.0,7.0,0.0,3.0,0.0,7.0,6.0,6.0,1.0,6.0,2.0,3.0,3.0,1.0,0.0,7.0,3.0,7.0,1.0,5.0,3.0,1.0,9.0,9.0,6.0,4.0,7.0,9.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,6.0,6.0,0.0,3.0
23,634,2013-09-15,Fiorentina,Cagliari,D,1.44,4.33,7.0,1.36,4.75,8.25,1.4,4.4,7.3,1.44,4.33,6.5,1.44,4.4,7.0,1.45,4.75,7.5,1,1,110.0,95.0,62.0,50.0,7.0,0.0,9.0,2.0,4.0,3.0,4.0,3.0,3.0,0.0,6.0,2.0,6.0,4.0,12.0,9.0,0.0,4.0,0.0,9.0,3.0,1.0,3.0,4.0,6.0,3.0,3.0,3.0,0.0,4.0,0.0,1.0,3.0,4.0,2.0,3.0,0.0,6.0,2.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,7.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,6.0,3.0,6.0,7.0,7.0,3.0,1.0,5.0,0.0,4.0,7.0,6.0,1.0,3.0,6.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,1.0,2.0,6.0,3.0,0.0,2.0,3.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0
24,635,2013-09-15,Lazio,Chievo,H,1.67,3.75,5.0,1.65,3.6,5.5,1.65,3.6,5.1,1.66,3.75,5.0,1.67,3.6,5.5,1.7,3.8,5.75,3,0,94.0,66.0,71.0,63.0,7.0,0.0,3.0,3.0,0.0,3.0,4.0,3.0,1.0,7.0,2.0,1.0,3.0,7.0,4.0,7.0,1.0,3.0,0.0,9.0,7.0,1.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,4.0,3.0,4.0,9.0,1.0,0.0,3.0,4.0,7.0,2.0,0.0,0.0,2.0,3.0,6.0,3.0,1.0,3.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,3.0,6.0,2.0,1.0,3.0,0.0,4.0,2.0,5.0,5.0,4.0,0.0,1.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,5.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,6.0,4.0,4.0,4.0,0.0,1.0,0.0,4.0,3.0,0.0,3.0,4.0,3.0,0.0,3.0
25,636,2013-09-15,Livorno,Catania,H,2.5,3.2,2.88,2.5,3.2,2.85,2.4,3.2,2.85,2.4,3.2,2.9,2.5,3.3,2.8,2.6,3.25,3.0,3,0,20.0,102.0,12.0,32.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,9.0,3.0,4.0,0.0,5.0,6.0,3.0,4.0,4.0,1.0,4.0,4.0,0.0,9.0,0.0,7.0,0.0,4.0,9.0,4.0,3.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0
26,637,2013-09-15,Sampdoria,Genoa,A,2.4,3.1,3.1,2.4,3.3,3.1,2.4,3.2,2.85,2.25,3.25,3.2,2.4,3.1,3.1,2.5,3.2,3.25,0,3,98.0,112.0,52.0,58.0,0.0,0.0,2.0,4.0,9.0,3.0,4.0,1.0,3.0,6.0,5.0,5.0,6.0,9.0,5.0,3.0,7.0,5.0,0.0,5.0,1.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,6.0,3.0,4.0,3.0,3.0,0.0,9.0,0.0,6.0,0.0,1.0,1.0,6.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,7.0,0.0,7.0,9.0,0.0,6.0,7.0,6.0,3.0,6.0,4.0,3.0,3.0,6.0,0.0,6.0,2.0,1.0,0.0,4.0,4.0,3.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0
27,638,2013-09-15,Udinese,Bologna,D,1.8,3.5,4.5,1.72,3.6,4.75,1.75,3.5,4.5,1.83,3.5,4.33,1.83,3.5,4.4,1.85,3.6,4.8,1,1,113.0,76.0,58.0,49.0,4.0,0.0,7.0,3.0,5.0,3.0,7.0,4.0,3.0,6.0,4.0,6.0,3.0,5.0,7.0,4.0,7.0,6.0,0.0,0.0,9.0,6.0,0.0,6.0,4.0,3.0,1.0,2.0,0.0,4.0,0.0,3.0,3.0,5.0,1.0,0.0,0.0,7.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,6.0,0.0,1.0,1.0,6.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,0.0,7.0,4.0,1.0,1.0,0.0,6.0,7.0,6.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,0.0,4.0,4.0,3.0,1.0,0.0,2.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0
28,639,2013-09-15,Verona,Sassuolo,H,2.25,3.2,3.25,2.15,3.25,3.4,2.1,3.2,3.4,2.1,3.25,3.5,2.25,3.2,3.3,2.2,3.3,3.7,3,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,640,2013-09-16,Parma,Roma,A,3.1,3.3,2.3,3.1,3.4,2.35,2.9,3.3,2.3,2.9,3.4,2.3,2.88,3.3,2.4,3.1,3.4,2.4,0,3,63.0,130.0,36.0,82.0,6.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,5.0,3.0,3.0,4.0,6.0,1.0,3.0,1.0,0.0,4.0,6.0,0.0,0.0,3.0,3.0,1.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,6.0,3.0,9.0,6.0,9.0,0.0,4.0,4.0,3.0,9.0,7.0,0.0,6.0,7.0,9.0,9.0,3.0,0.0,0.0,7.0,6.0,6.0,3.0,6.0,6.0,1.0,1.0,2.0,0.0,2.0,2.0,6.0,4.0,4.0,4.0,3.0,4.0,7.0,4.0,3.0,7.0,1.0,0.0,6.0,0.0,0.0,3.0,1.0,6.0,1.0,3.0,6.0,3.0,0.0
30,641,2013-09-21,Cagliari,Sampdoria,D,2.1,3.2,3.6,2.15,3.2,3.5,2.0,3.3,3.6,2.1,3.3,3.5,2.15,3.25,3.5,2.15,3.3,3.8,1,1,95.0,98.0,51.0,52.0,7.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,6.0,3.0,6.0,7.0,7.0,3.0,1.0,5.0,0.0,4.0,7.0,6.0,1.0,3.0,6.0,0.0,1.0,5.0,0.0,0.0,1.0,6.0,1.0,2.0,6.0,3.0,1.0,2.0,3.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,3.0,4.0,1.0,3.0,6.0,5.0,5.0,6.0,9.0,5.0,3.0,7.0,5.0,0.0,5.0,1.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,6.0,3.0,4.0,3.0,3.0,0.0
31,642,2013-09-21,Chievo,Udinese,H,2.75,3.2,2.6,2.65,3.2,2.65,2.6,3.2,2.6,2.7,3.2,2.62,2.75,3.2,2.62,2.75,3.25,2.8,3,0,66.0,114.0,63.0,58.0,2.0,0.0,5.0,4.0,0.0,3.0,6.0,2.0,1.0,3.0,0.0,4.0,2.0,5.0,5.0,4.0,0.0,1.0,0.0,1.0,7.0,4.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,5.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,6.0,4.0,4.0,4.0,0.0,1.0,0.0,4.0,3.0,0.0,3.0,4.0,3.0,0.0,3.0,4.0,0.0,7.0,3.0,5.0,3.0,7.0,4.0,3.0,6.0,4.0,6.0,3.0,6.0,7.0,4.0,7.0,6.0,0.0,0.0,9.0,6.0,0.0,6.0,4.0,3.0,1.0,2.0,0.0,4.0,0.0,3.0,3.0,5.0,1.0,0.0,0.0,7.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0
